node,segment,theta,lambda,original,new,tsts_original,tsts_new,rses_original,rses_new,eses_original,eses_new,total_change,tsts_change,tsts_judge,rses_change,rses_judge,eses_change,eses_judge
4733,3015,0,0.0160395501506414,1727123593.8386018,1727128463.1701462,16997699.74460445,17002924.21153185,57913169.945391595,57917178.70505282,57913169.945391595,57917242.35498713,4869.3315443992615,5224.4669274017215,True,4008.7596612274647,True,4072.4095955342054,True
3818,2467,0,0.0160374422786383,1727123593.8386018,1727135731.5424745,16105841.98553931,16117878.931529727,70794840.13394076,70806763.58141086,70794840.13394076,70806767.25355007,12137.703872680664,12036.945990417153,True,11923.447470098734,True,11927.119609311223,True
5488,3208,0,0.0160366134520157,1727123593.8386018,1727106115.9896743,19273992.227057982,19259613.617084507,91176557.7923252,91160983.51346858,91176557.7923252,91161144.83937405,-17477.848927497864,-14378.609973475337,True,-15574.278856620193,True,-15412.952951148152,True
6153,1104,0,0.0160214349263016,1727123593.8386018,1727138650.832154,6921119.483761304,6935258.766697288,127843595.95569246,127858659.8998751,127843595.95569246,127857680.55031882,15056.993552207947,14139.282935983501,True,15063.944182649255,True,14084.594626367092,True
4176,711,0,0.0160174001489582,1727123593.8386018,1727067357.430789,23890050.97968438,23840551.399865016,153965146.9436857,153912621.99329597,153965146.9436857,153912462.7920964,-56236.407812833786,-49499.57981936261,True,-52524.95038974285,True,-52684.15158930421,True
81,4058,0,0.0160024862454431,1727123593.8386018,1727141432.7266407,6351440.5379988905,6369870.311281418,134594329.03712896,134611900.4557663,134594329.03712896,134611918.02369574,17838.888038873672,18429.773282527924,True,17571.4186373353,True,17588.986566781998,True
2894,1385,0,0.0160000769182079,1727123593.8386018,1727114448.392548,10853753.059854062,10844780.343291327,91807546.32403898,91799103.11770652,91807546.32403898,91799097.79218891,-9145.446053743362,-8972.716562734917,True,-8443.206332460046,True,-8448.531850069761,True
6971,810,0,0.0159990479273465,1727123593.8386018,1727140456.5919847,18638518.23546513,18654797.458642513,68184663.29048699,68200351.29499634,68184663.29048699,68200402.98688668,16862.75338292122,16279.22317738086,True,15688.004509344697,True,15739.69639968872,True
4765,2442,0,0.0159988872885268,1727123593.8386018,1727172903.1423063,21464701.57041637,21535983.302218482,116985868.99663135,117048611.15843171,116985868.99663135,117048226.20973286,49309.3037045002,71281.73180211335,True,62742.16180035472,True,62357.21310150623,True
2842,2399,0,0.0159919362799813,1727123593.8386018,1727101297.3843334,12845265.676109698,12826065.597314639,82052982.97367117,82034170.80829349,82052982.97367117,82034156.56531173,-22296.454268455505,-19200.078795058653,True,-18812.165377676487,True,-18826.40835943818,True
1261,740,0,0.0159905608922738,1727123593.8386018,1727118891.9597945,10414856.521771163,10410221.37762654,74469675.75899133,74465206.92341287,74469675.75899133,74465204.62145425,-4701.87880730629,-4635.144144622609,True,-4468.835578456521,True,-4471.137537077069,True
3067,1602,0,0.0159836797658946,1727123593.8386018,1727181908.0160298,18945864.513994865,19002940.88033624,85549760.80530359,85605149.76429796,85549760.80530359,85605208.41709223,58314.177428007126,57076.366341374815,True,55388.95899437368,True,55447.61178864539,True
5070,6121,0,0.0159760411929723,1727123593.8386018,1727129756.8017504,5712421.4349230435,5716437.929350296,41996520.019425444,42000303.293995425,41996520.019425444,42000152.53563283,6162.963148593903,4016.494427252561,True,3783.2745699808,True,3632.516207382083,True
2079,5807,0,0.0159746819414311,1727123593.8386018,1727125440.51128,15669992.6107826,15670587.714454554,54080523.23595085,54081577.54187896,54080523.23595085,54081563.346535996,1846.672678232193,595.1036719549447,True,1054.3059281110764,True,1040.1105851456523,True
3349,1159,0,0.0159735017732087,1727123593.8386018,1727121532.850817,4621221.164441954,4617799.261234996,62627320.69053842,62624182.747623354,62627320.69053842,62624096.12866087,-2060.9877848625183,-3421.9032069584355,True,-3137.9429150670767,True,-3224.5618775486946,True
2103,1827,0,0.0159707369901567,1727123593.8386018,1727135718.0579426,11589679.414647594,11601992.153284488,99619714.57971177,99631654.55525076,99619714.57971177,99631668.4083708,12124.219340801239,12312.738636894152,True,11939.975538998842,True,11953.828659027815,True
2301,1553,0,0.0159660887409325,1727123593.8386018,1727118235.164242,23634673.711151835,23625579.808686834,130275778.80740495,130267063.28717701,130275778.80740495,130267090.96321605,-5358.674359798431,-9093.902465000749,True,-8715.52022793889,True,-8687.844188898802,True
4841,2877,0,0.01596501424203,1727123593.8386018,1727145392.713718,30720095.57075884,30744271.55281428,85654465.89385064,85677190.20745239,85654465.89385064,85676385.50007771,21798.875116109848,24175.982055440545,True,22724.313601747155,True,21919.606227070093,True
316,304,0,0.0159617024419693,1727123593.8386018,1727277660.923746,11170808.111968907,11338379.134216838,36669745.63263791,36832460.44311404,36669745.63263791,36832635.94995848,154067.0851442814,167571.022247931,True,162714.81047613174,True,162890.31732057035,True
535,1781,0,0.0159551163604766,1727123593.8386018,1727096578.668374,13895789.016353104,13872909.702938557,81493909.28135502,81471225.83902025,81493909.28135502,81471178.0333856,-27015.170227766037,-22879.313414547592,True,-22683.442334771156,True,-22731.247969418764,True
3818,2466,0,0.0159549772258964,1727123593.8386018,1727135737.9548483,16105841.98553931,16117851.688596617,70794840.13394076,70806732.3932713,70794840.13394076,70806736.24244127,12144.116246461868,12009.70305730775,True,11892.259330540895,True,11896.108500510454,True
1953,3696,0,0.0159523972155074,1727123593.8386018,1727111320.541397,21589648.484094713,21576230.37116232,96381978.82294461,96368185.77966073,96381978.82294461,96368036.73481786,-12273.297204732895,-13418.112932391465,True,-13793.043283879757,True,-13942.0881267488,True
6692,2544,0,0.0159477211846859,1727123593.8386018,1727132725.739261,18783764.459988568,18794334.179978568,150927410.19955206,150937269.27272403,150927410.19955206,150937120.87945527,9131.90065908432,10569.719990000129,True,9859.073171973228,True,9710.67990320921,True
3419,829,0,0.015943834811145,1727123593.8386018,1727073528.8440337,11853584.392522033,11807549.959619764,121446772.95744905,121402320.08153486,121446772.95744905,121397721.42378,-50064.99456810951,-46034.432902269065,True,-44452.87591418624,True,-49051.53366905451,True
6957,1434,0,0.0159437471201636,1727123593.8386018,1727119326.5737796,6532599.175032295,6528097.706879449,67476212.94959845,67471655.37338594,67476212.94959845,67471565.1407974,-4267.264822244644,-4501.46815284621,True,-4557.576212510467,True,-4647.808801040053,True
653,5585,0,0.0159330542378732,1727123593.8386018,1727110337.2112718,11175758.838654643,11162645.131293999,58329543.80515768,58317292.45765199,58329543.80515768,58317129.88647726,-13256.627330064774,-13113.707360643893,True,-12251.347505688667,True,-12413.918680414557,True
6925,4746,0,0.0159265770166193,1727123593.8386018,1727123056.7450695,11755219.260030445,11754170.231998939,72453880.70941693,72453042.64186406,72453880.70941693,72453044.16623424,-537.0935323238373,-1049.0280315056443,True,-838.0675528645515,True,-836.5431826859713,True
3181,589,0,0.0159239304092525,1727123593.8386018,1727129454.1916552,12147218.384018935,12153957.52509381,95760551.24798454,95766455.31561577,95760551.24798454,95766382.18850558,5860.353053331375,6739.14107487537,True,5904.067631229758,True,5830.940521031618,True
1261,739,0,0.015921778507428,1727123593.8386018,1727118894.4134693,10414856.521771163,10410168.179352973,74469675.75899133,74465183.88645653,74469675.75899133,74465180.82794711,-4699.425132513046,-4688.342418190092,True,-4491.872534796596,True,-4494.931044220924,True
5849,5479,0,0.0159191251704027,1727123593.8386018,1727145621.3790905,10158813.479027787,10178806.482817136,116409257.83905223,116429227.65342946,116409257.83905223,116429229.77973564,22027.54048871994,19993.003789348528,True,19969.814377233386,True,19971.94068340957,True
6279,1771,0,0.0159185631205915,1727123593.8386018,1727171553.2130635,11680563.495513523,11723563.096467962,21607121.388586383,21649582.24655467,21607121.388586383,21649601.325087287,47959.37446165085,42999.60095443949,True,42460.85796828568,True,42479.93650090322,True
988,948,0,0.0159147840586067,1727123593.8386018,1727349320.350772,8654130.077296533,8908492.00993513,74668072.66008174,74911441.60658519,74668072.66008174,74911664.50528783,225726.51217007637,254361.93263859674,True,243368.9465034455,True,243591.84520608187,True
2492,1000,0,0.0159029325135274,1727123593.8386018,1727154165.433127,10856692.8575486,10887619.534564968,38131223.5703603,38161610.67141838,38131223.5703603,38161619.36865676,30571.5945250988,30926.677016368136,True,30387.101058080792,True,30395.79829645902,True
6692,4701,0,0.0158995000926374,1727123593.8386018,1727142599.3763087,26420287.741028637,26441930.423843145,150927410.19955206,150947634.37825587,150927410.19955206,150947300.39348093,19005.53770685196,21642.682814508677,True,20224.178703814745,True,19890.19392886758,True
6764,6322,0,0.0158968596825268,1727123593.8386018,1727158191.1544995,10162610.447672933,10199519.20849951,83049777.42076218,83084330.74128,83049777.42076218,83083281.79972893,34597.31589770317,36908.7608265765,True,34553.3205178231,True,33504.378966748714,True
6101,2352,0,0.0158959049650589,1727123593.8386018,1727114485.8235507,14649776.605725516,14644913.698920473,77095912.65305832,77089036.52202645,77095912.65305832,77088517.24384436,-9108.01505112648,-4862.906805042177,True,-6876.131031870842,True,-7395.409213960171,True
5449,6002,0,0.015890051650065,1727123593.8386018,1727138197.6304374,16791925.729140364,16808442.78135917,73104230.5822225,73119904.74165894,73104230.5822225,73119864.55158031,14603.791835546494,16517.052218806,True,15674.159436434507,True,15633.969357803464,True
3349,5323,0,0.0158869046364404,1727123593.8386018,1727121346.8740172,5304719.213132099,5300691.822485112,59621566.591887504,59617589.71412272,59621566.591887504,59617531.20325684,-2246.9645845890045,-4027.3906469875947,True,-3976.8777647837996,True,-4035.3886306658387,True
2734,3212,0,0.015886356491474,1727123593.8386018,1727160458.3131206,12273156.26834407,12315509.550257586,55032848.18761408,55068105.175434306,55032848.18761408,55067866.392901085,36864.47451877594,42353.28191351518,True,35256.987820222974,True,35018.20528700203,True
81,3313,0,0.0158844167298985,1727123593.8386018,1727136848.5150888,11032112.572397131,11048791.724198021,152322480.6197101,152337691.39593515,152322480.6197101,152337722.55705017,13254.676486968994,16679.151800889522,True,15210.776225060225,True,15241.937340080738,True
4383,2593,0,0.0158794134020267,1727123593.8386018,1727108175.0287297,14394364.21430289,14379223.98939535,92770618.6533991,92755708.66276148,92770618.6533991,92755707.10481088,-15418.809872150421,-15140.224907539785,True,-14909.990637615323,True,-14911.548588216305,True
4074,396,0,0.0158727486204701,1727123593.8386018,1727131976.1950548,17161245.94714973,17172868.8444674,102076906.8142526,102087398.7836018,102076906.8142526,102086694.97065035,8382.356452941895,11622.897317670286,True,10491.969349205494,True,9788.156397745013,True
3818,2465,0,0.0158709436881909,1727123593.8386018,1727135767.2243814,16105841.98553931,16117857.389213307,70794840.13394076,70806719.64345506,70794840.13394076,70806722.12912478,12173.385779619217,12015.403673997149,True,11879.509514302015,True,11881.995184019208,True
2301,1552,0,0.0158631140092325,1727123593.8386018,1727118577.369957,23634673.711151835,23624915.758153945,118233123.7820052,118224162.63022938,118233123.7820052,118224153.52187282,-5016.468644857407,-9757.95299788937,True,-8961.151775822043,True,-8970.26013238728,True
6957,1433,0,0.0158631010136664,1727123593.8386018,1727119455.5821993,6532599.175032295,6528002.704874314,67476212.94959845,67472429.75213936,67476212.94959845,67471596.62023267,-4138.256402492523,-4596.470157980919,True,-3783.197459086776,True,-4616.329365774989,True
5868,3768,0,0.0158607360776518,1727123593.8386018,1727148780.1515608,11692670.37586172,11719023.744943747,84466692.1574145,84491961.18270895,84466692.1574145,84491976.72716805,25186.312958955765,26353.369082028046,True,25269.025294452906,True,25284.569753557444,True
6049,1886,0,0.0158607021431226,1727123593.8386018,1727142570.449266,17308108.626984775,17327240.918842636,64413105.73044031,64431088.6455396,64413105.73044031,64431045.321043365,18976.610664129257,19132.291857860982,True,17982.915099285543,True,17939.59060305357,True
1261,2809,0,0.0158512042462722,1727123593.8386018,1727109053.7311902,9490000.882817362,9476516.10156754,74469675.75899133,74456507.23502079,74469675.75899133,74456502.74583012,-14540.107411623001,-13484.781249821186,True,-13168.523970544338,True,-13173.013161212206,True
6925,4745,0,0.0158511779282718,1727123593.8386018,1727123049.9350853,11755219.260030445,11754110.266659353,72453880.70941693,72453002.01213613,72453880.70941693,72452998.4638634,-543.9035165309906,-1108.993371091783,True,-878.6972807943821,True,-882.2455535233021,True
6529,453,0,0.0158427685471165,1727123593.8386018,1727143132.6035075,20753934.42134372,20784146.103962716,45166513.27150653,45192118.447311416,45166513.27150653,45190274.99600496,19538.764905691147,30211.682618994266,True,25605.17580488324,True,23761.724498428404,True
2894,1384,0,0.0158341297372231,1727123593.8386018,1727114284.601584,10853753.059854062,10844306.721941788,91807546.32403898,91798886.49135692,91807546.32403898,91798851.39064096,-9309.23701786995,-9446.337912274525,True,-8659.832682058215,True,-8694.933398023248,True
484,1896,0,0.0158324446615014,1727123593.8386018,1727156950.2565322,13811374.985933462,13855336.541204114,23065826.99162314,23108841.449699122,23065826.99162314,23108841.279076803,33356.41793036461,43961.555270651355,True,43014.45807598159,True,43014.287453662604,True
5138,4921,0,0.0158308596624441,1727123593.8386018,1727183545.0424647,3547709.2602940174,3601350.5728601213,51339746.894974336,51392488.44705407,51339746.894974336,51391945.838315874,59951.2038629055,53641.31256610388,True,52741.55207973719,True,52198.94334153831,True
4765,6738,0,0.0158283323227597,1727123593.8386018,1727148971.9068365,16395247.759891588,16424687.183727441,100977132.27040629,101004351.16625772,100977132.27040629,101003975.67879982,25378.068234682083,29439.423835853115,True,27218.895851433277,True,26843.408393532038,True
